.id,headline,description,source,date
68,Apple Patent Cleverly Hides Antenna in Your Keyboard,"It could be Wi-Fi or Bluetooth, or it could be used for cellular communication or for data services (3G or 4G reception). The type of wireless ...",Wired News,"Aug 17, 2011"
68,Motorola Droid 3 Review (Video),"The real reason is that Verizon has released a new, next-generation 4G LTE network. It's the network of the future and Verizon expects it to ...",Gotta Be Mobile,"Aug 23, 2011"
68,Sprint Serving Up Almost Twice the Data of Competitors,"Even with “4G” technologies still blossoming here in the United States, many users are making the leap from dumbphone to smartphone and ...",Review St. Louis,"Aug 19, 2011"
69,A new smartphone for $100: hands-on with the Samsung Conquer 4G,"Sprint is continuing its unique smartphone run with the Samsung Conquer 4G, a moderately priced new phone at $100 that features access to ...",Ars Technica,"Sep 2, 2011"
69,Samsung Galaxy S II LTE heads to Rogers for 4G fall debut,Our neighbors to the north just got a one-two punch of wireless awesome delivered courtesy of Rogers. The operator announced today that its ...,Engadget,"Aug 30, 2011"
69,Hands-on with the BlackBerry Bold 9900 4G on T-Mobile [Video],"Among the new releases is the BlackBerry Bold 9900, T-Mobile's first 4G BlackBerry, which goes on sale Wednesday. I've been using the new ...",Los Angeles Times,"Aug 27, 2011"
69,HTC Jetstream AT&T 4G LTE Tablet Hands-On Sneak Peek,"The Android 3.1 OS is also skinned by HTC's Sense UX and the tablet will work on AT&T's brand-new, not-yet-fully-online 4G LTE network.",Hot Hardware,"Sep 3, 2011"
69,Trio of US Samsung Galaxy S II models get together for a group ...,"From the looks of it, the Samsung Hercules, Epic Touch 4G and Attain are shown off hanging out together in full disclosure. Granted, we've ...",Engadget,"Aug 26, 2011"
69,AT&T HTC Jetstream LTE 10-inch Android tablet official,... touchscreen with support for HTC's Scribe digital pen – initially bundled with the slate – the Jetstream totes both HSPA+ and 4G LTE support ...,SlashGear,"Aug 31, 2011"
69,"With or Without an AT&T Deal for T-Mobile, Sprint Faces Daunting ...","But the most pressing issue facing Sprint, the analysts say, is its need to build a fourth-generation, or 4G, wireless network. It would give Sprint ...",New York Times,"Sep 4, 2011"
69,Samsung Galaxy Tab 8.9 LTE hands-on & speedtested,"It's unclear if those are mistakes on Vodafone's part or an upgrade that Samsung has made for the European 4G model, but what we do know is ...",SlashGear,"Sep 3, 2011"
69,"Samsung Epic 4G Touch training docs leaked, likely to have 4.5 ...","Like many other highly-anticipated product announcements, a few bits of information have leaked out mere hours prior to tonight's reveal of the ...",Engadget,"Aug 30, 2011"
69,Prevent the data tsunami from swamping cell networks,Nokia Siemens Networks(s nok) (s si) published a blog post Friday called “Wake-up call: Industry collaboration needed to make Beyond 4G ...,GigaOm,"Aug 26, 2011"
71,Broadband grudge match: Cable vs. DSL vs. 4G,"The other possibility is that few people in the area are using LTE, so we might have been one of the few using the 4G service in that area.",Digitaltrends.com,"Sep 22, 2011"
71,Dear Verizon: Your 4G Phones Have Data Connectivity Problems ...,"If you own a Verizon 4G LTE handset, you've probably experienced an issue exactly or approximately like this one: You put your phone in your ...",Android Police,"Sep 22, 2011"
71,iPhone 4S new 14.4 Mbps HSDPA 4G speeds won't help Americans,"Apple demonstrated fast new 14.4 Mbps data downloads that technically put the new iPhone 4S in the realm of 4G LTE competitors, but US ...",Apple Insider,"Oct 4, 2011"
71,Apple's iPhone 5 to support speedy 4G HSPA+ networks like AT&T,"While it's not quite the LTE 4G iPhone many were hoping for, the iPhone 5 will apparently support HSPA+ technology, which many carriers bill ...",VentureBeat,"Sep 29, 2011"
71,Pantech Breakout Review [Verizon 4G LTE],Are you ready to breakout from the norm and try a new smartphone by Pantech offering 4G LTE for a low price? If so you'll want to check out the ...,SlashGear,"Sep 30, 2011"
71,Motorola Xoom finally getting its 4G LTE upgrade starting Sept. 29,"We're starting to get word that the Motorola Xoom is finally getting ready for its upgrade to 4G LTE on Verizon. If you'll recall, the Xoom was the ...",Android Central,"Sep 28, 2011"
71,Novatel U679 Turbo Stick delivers 4G LTE to Bell laptop customers ...,Do you live in one of Bell's LTE markets and own a laptop? Do you wish your machine could hitch a ride on the Canadian carrier's 4G waves?,Engadget,"Sep 25, 2011"
71,Verizon Wireless Gets Its First Portable 4G COW,"The next time you're in Florida for a sporting event, your LTE connection could be provided by a COW, Verizon's portable cell phone tower on ...",Gizmodo,"Oct 3, 2011"
71,LG Esteem 4G Landing On MetroPCS' LTE Network - 1GHz ...,"DALLAS – (September 27, 2011) – MetroPCS Communications, Inc. (NYSE: PCS), and LG Mobile today introduced the latest addition to ...",Android Police,"Sep 28, 2011"
71,Etisalat launches 4G broadband in 70% of UAE,"Etisalat will initially provide the service, based on long-term evolution (LTE) technology and sometimes called 4G, in 70 percent of the UAE's ...",ArabianBusiness.com,"Sep 25, 2011"
72,Sprint Is Ditching 4G WiMax for 4G LTE: What It Means for You,"So! Sprint just made it official that they will be rolling out 4G LTE, and basically slowly backing away from their current 4G network, WiMax.",Gizmodo,"Oct 7, 2011"
72,AT&T wants to call the iPhone 4S a 4G phone,"The original iPhone carrier is working with Apple to secure a 4G label for the latest version of the iPhone 4S, which is technically an HSPA+ ...",Digitaltrends.com,"Oct 10, 2011"
72,"UK 4G network auction delayed, spectrum sell-off pushed back to ...","The dizzying world of 4G speeds remains a distant prospect for Britons, with telecoms regulator Ofcom deciding to delay the auction for the next ...",Engadget,"Oct 10, 2011"
72,Verizon's 'can you hear me now' fleet testing 4G,Verizon Wireless has equipped almost all of its fleet of test vehicles with 4G (fourth-generation) devices to test all the major U.S. 4G networks for ...,ITworld.com,"Oct 14, 2011"
72,AT&T and Apple Want Your iPhone 4S Status Bar to Say “4G” [Report],It appears that Apple and AT&T are both working to replace the 3G indicator in the iPhone 4S status bar with the term “4G.” Will the iPhone 4S ...,Cult of Mac,"Oct 7, 2011"
72,"T-Mobile unveils Galaxy Tab 10.1 and SpringBoard, combines 4G ...","The Galaxy Tab 10.1 is the same Samsung slate we already know and love, but dressed in T-Mobile's not-quite-4G HSPA+ style. In fact, both ...",Engadget,"Oct 9, 2011"
72,Motorola Droid Bionic Review - Dual Core with 4G LTE,"The story of the Bionic started at CES, where it immediately attracted attention thanks to its combination of 4G LTE connectivity and a Tegra 2 ...",AnandTech,"Oct 10, 2011"
72,HTC Amaze 4G review,"Despite being one of T-Mob's first HSPA+ 42Mbps phones, HTC's Amaze 4G fails to stun with its subpar battery life and washed out qHD ...",Engadget,"Oct 15, 2011"
72,"Pantech Vega LTE gets official for South Korea, dual-core 1.5GHz ...","In addition to 4G support, the phone features a dual-core 1.5GHz CPU, 1GB of RAM and a 4.5-inch display with a whopping 1280 x 800 ...",Engadget,"Oct 9, 2011"
72,Is Sprint 3G and 4G Data Traffic Routing Through the Department of ...,"So there I am, with some time on my hands, and I start up some reading on the Evo 3D forums on XDA, when I come across an unusual thread ...",AndroidGuys,"Oct 14, 2011"
73,Denver-based Mobile Pulse tests 4G network speeds for Castle Rock,"Paying roughly $12,000 a month to Sprint Nextel for government-issued cellphones and laptop modem cards, the town of Castle Rock has long ...",Denver Post,"Oct 24, 2011"
73,"Portable LTE network in a box demoed, ready to deliver 4G to war ...","BTS and Radisys recently demoed their CoreTx and Trillium products, which may one day bring 4G connectivity to dangerous spots like ...",Engadget,"Oct 21, 2011"
73,This is why Apple's iPhone 4S doesn't support 4G/LTE,"There's some perfectly reasonable reasons 4G/LTE support in this generation iPhone didn't yet make sense: For example, LTE is not fully ...",Computerworld (blog),"Oct 20, 2011"
73,"AT&T's 4G LTE launching Nov. 6 with new Samsung, HTC phones","AT&T is launching its 4G LTE network Sunday along with two new 4G LTE smartphones in a bid to catch up with Verizon, which launched its 4G ...",Los Angeles Times,"Oct 31, 2011"
73,Verizon's only LTE QWERTY phone: hands on with the Samsung ...,"The Samsung Stratosphere has two defining features: its slide-out landscape keyboard, and access to Verizon 4G LTE. In fact, it's currently the ...",Ars Technica,"Oct 31, 2011"
73,T-Mobile gets its first no-contract 4G smartphone -- the Samsung ...,"T-Mobile tonight announced the Samsung Exhibit II 4G, a 3.7-inch, Android 2.3 Ginerbread smartphone. It'll be available in Walmart stores on ...",Android Central,"Oct 25, 2011"
73,Motorola XOOM 4G LTE on sale now for $500 and up,XOOM 4G tablet with LTE wireless radio pre-installed are now available for those interested. This is a precursor to the second generation ...,Good E-Reader (blog),"Oct 27, 2011"
73,Consumers Get Face-to-Face With Remote Customer Service ...,Business and Government Agencies Meet Customer Demands for Personal and Knowledgeable Customer Service Through 4G LTE and ...,Telepresence Options,"Oct 26, 2011"
73,"T-Mobile HTC Radar 4G Gets $99 Price Tag, November 2 Launch ...",Calling all T-Mobile Windows Phone fans — you can finally put your aging HD7s out to pasture. T-Mobile has just announced that the Mango ...,TechCrunch,"Oct 24, 2011"
73,"Samsung Stratosphere, Motorola Droid RAZR to be first Verizon LTE ...","Verizon owns Engadget's parent company, Verizon Media. Rest assured, Verizon has no control over our coverage. Engadget remains ...",Engadget,"Oct 23, 2011"
74,How to get past the limits of 4G wireless networks,"Using more spectrum and advanced antennas, cellular network vendors and operators plan to increase 4G mobile speeds as that technology ...",InfoWorld,"Nov 8, 2011"
74,Sprint adds cheaper 3G/4G mobile broadband plans to undercut ...,"Sprint has added two new 3G and 4G mobile broadband data plans to its lineup that will replace more-expensive plans it previously offered, ...",VentureBeat,"Nov 14, 2011"
74,Verizon offers double data for 4G LTE smartphone customers,I purchased my own Verizon LTE HTC ThunderBolt early this year and am grandfathered into the unlimited data plan. I actually paid a ...,ZDNet (blog),"Nov 8, 2011"
74,Qualcomm Gobi 4000 3G/4G chips offer embedded LTE,"The new Gobi range builds on Qualcomm's MDM9600 and MDM9200 3G/4G modems, one pairing LTE with HSPA+ and the other with EVDO; ...",SlashGear,"Nov 15, 2011"
74,HTC Radar 4G Review (T-Mobile),The HTC Radar 4G is one of the first Windows Phone devices to come running Windows Phone 7.5 (Mango) out of the box. It's also one of the ...,Chip Chick,"Nov 13, 2011"
74,HTC Amaze 4G Review,"“While we're not sure it's actually worth $60 more than any other dual-core phone, the HTC Amaze 4G holds its own and excels when it comes ...",Digitaltrends.com,"Nov 11, 2011"
74,"T-Mobile to carry Samsung Galaxy Tab 7.0 Plus with 4G, available ...","We were already expecting to see the WiFi-only version of the Samsung Galaxy Tab 7.0 Plus make its American debut on November 13th, but it ...",Engadget,"Nov 7, 2011"
74,AT&T 4G LTE speed report: HTC Vivid and Samsung Skyrocket,"At the moment, AT&T's LTE network is only a fraction of the size of its “4G” HSPA+ network, though it's scheduled to do some growing up on ...",SlashGear,"Nov 4, 2011"
74,Top pocket cellular Internet solutions worth paying for,"With the introduction of 3G, and especially 4G, mobile Internet access is no longer considered inferior to home broadband. In fact, in certain ...",CNET (blog),"Nov 4, 2011"
74,Sprint undercuts AT&T and Verizon with new Mobile Broadband ...,"Sprint Launches New 3G/4G Mobile Broadband Plans, Delivering More ... data usage for $49.99 per month or 12GB of 3G/4G data usage for ...",Engadget,"Nov 14, 2011"
75,Verizon LTE torture test: Why 4G can't replace your DSL (yet),"By Sean Hollister, with Chris Ziegler and Joanna Stern. I have a love / hate relationship with Verizon LTE. Our first tryst occurred in Las Vegas, ...",The Verge,"Nov 23, 2011"
75,BIPT reveals 4G auction winners,"The Belgian Institute for Post and Telecommunications (BIPT) has announced the closure of its 4G spectrum auction, and disclosed the identity ...",TeleGeography,"Nov 29, 2011"
75,"Samsung Galaxy S II LTE arrives in Japan, NTT DoCoMo offers up ...","DoCoMo is aiming to reach the hands of 30 million customers by 2015, with another as-yet unnamed several more 4G devices already penned ...",Engadget,"Nov 26, 2011"
75,Google confirms Verizon's LTE Galaxy Nexus dimensions and ...,"Verizon owns Engadget's parent company, Verizon Media. Rest assured, Verizon has no control over our coverage. Engadget remains ...",Engadget,"Nov 17, 2011"
75,Coby Kyros MID7022-4G,"The Coby Kyros MID7022-4G is a low-cost ($179.99) tablet running the Android 2.3 ""Gingerbread"" OS, with a 7-inch multi-touch screen.",PC Magazine,"Nov 29, 2011"
75,Verizon's LTE-enabled Galaxy Nexus priced at $200?,"Verizon owns Engadget's parent company, Verizon Media. Rest assured, Verizon has no control over our coverage. Engadget remains ...",Engadget,"Nov 25, 2011"
75,Top 5 T-Mobile Phones,"T-Mobile's two newest phones are their two best phones at the moment. While both the GS2 and Amaze 4G (see #2, below) offer state-of-the-art ...",TechnoBuffalo,"Nov 29, 2011"
75,"Sharp AQUOS SH-01D appears on NTT DoCoMo, offers up glasses ...","While it lacks any 4G chops, the Android phone is cocooned in waterproof protection and packs a 12.1 megapixel camera on the back.",Engadget,"Nov 28, 2011"
75,Should I Buy An f/2.8 Or f/4.0 Lens?,... Canon's 24-70mm f/2.8L (or Nikon's 24-70mm f/2.8G version) lens vs Canon's 24-105mm f/4L IS lens (or Nikon's 24-120mm f/4G VR) lens.,The Phoblographer (blog),"Nov 26, 2011"
75,Yet Another Ho-Hum Android Phone: Samsung Illusion Headed To ...,"For the curious, there's no support for Verizon's 4G/LTE network. I mean, I get it. The Underwriters Lab score (and the other eco-focused-ish ...",TechCrunch,"Nov 22, 2011"
76,Will 4G Interfere with GPS? Wireless Firm LightSquared Denies the ...,LightSquared is proposing to build a high-speed nationwide 4G LTE (long-term evolution) network and lease capacity on that network to ...,Scientific American (blog),"Dec 12, 2011"
76,ip.access AFC portable femtocell offloads 3G/4G to WiFi,"Meanwhile, a power-dock keeps the AFC running while it's bridging your cellphone's 2G/3G/4G connection to your WiFi router. ip.access ...",SlashGear,"Dec 5, 2011"
76,iPhone 4S buyers overwhelming happy; missing 4G a pain point,"iPhone 4S buyers are more content with their smartphone than iPhone 4 buyers were after that handset's 2010 launch, according to a new ...",SlashGear,"Dec 1, 2011"
76,"T-Mobile kicking off “4G Super Sale” December 17, offering down ...",T-Mobile's 4G Wonderland continues its holiday promotions by kicking off the “4G Super Sale” December 17. For two days only (Dec. 17 & 18) ...,AndroidGuys,"Dec 13, 2011"
76,HTC Radar 4G review,"The HTC Radar 4G is T-Mobile's first Windows Phone device to debut with Mango and the carrier's first one with HSPA+. More importantly, it's ...",The Verge,"Dec 4, 2011"
76,Review: HTC Rezound,"HTC is pushing back – its new Rezound phone for Verizon's 4G LTE ... Inside, it's a pretty typical high-performing 4G Android Gingerbread ...",Wired News,"Dec 5, 2011"
76,Verizon Samsung Galaxy Nexus 4G LTE Poses For The Camera ...,"We are still none the wiser on when Verizon will release the Samsung Galaxy Nexus in the US, in the meantime a video has appeared online ...",Geeky gadgets,"Dec 1, 2011"
76,Making Wi-Fi '3G Secure' For Mobile Data Offloading,"Wi-Fi will remain an important part of mobile operators' build-out strategy, running parallel to the emerging 4G networks. The industry has ...",Forbes,"Dec 1, 2011"
76,"White Droid RAZR, Xyboard 10.1 and 8.2 tablets to hit Verizon ...","Verizon owns Engadget's parent company, Verizon Media. Rest assured, Verizon has no control over our coverage. Engadget remains ...",Engadget,"Dec 6, 2011"
76,"Verizon Wireless network down in Midwest USA, no ETR for repair",Verizon Wireless engineers have been working to resolve an issue with 4GLTE service that is affecting some customers' 4G devices. 3G data ...,SlashGear,"Dec 7, 2011"
77,Why My 4G Is Faster Than Your 4G (Sometimes),"Yes, 4G is super fast and yes, we love it. But not all 4G is created equal. Even when you're talking about the same kind of 4G—LTE. Now that ...",Gizmodo,"Dec 22, 2011"
77,Looking back at 2011: 4G LTE takes off,"Just a year ago, 4G LTE wasn't available to the general U.S. public and now, as we begin to enter 2012, a massive chunk of the U.S. population ...",BGR,"Dec 26, 2011"
77,In-Car Video Chat And 4G Streaming From OnStar,"It was equipped in a Buick LaCrosse research vehicle. The system used the power of Verizon's 4G LTE network to deliver some interesting, ...",Motor Authority,"Dec 20, 2011"
77,Galaxy Nexus 4G LTE Speed Test: East Coast,Here in New York City we've been enjoying Verizon Wireless' speedy 4G LTE network for over a year and reaping the benefits of lightning fast ...,Gotta Be Mobile,"Dec 15, 2011"
77,Android 3.2.1 Honeycomb Update Now Rolling Out To HTC's EVO ...,"Sprint's variant of the HTC Flyer - the HTC EVO View 4G - is finally getting a taste of Honeycomb, bringing it up to par with competing Android ...",Android Police,"Dec 21, 2011"
77,Unofficial HTC Super Tool will unshackle a wide range of devices,"Successful results have been reported with Sprint's Evo family (4G, Design 4G, 3D, Shift 4G), several T-Mobile myTouch products, the G2, ...",The Verge,"Dec 26, 2011"
77,OnStar shows off in-car video chat and video streaming,OnStar is showing off a new system that is designed to stream video chats and calls to your vehicle using 4G LTE technology. If using a hands ...,SlashGear,"Dec 21, 2011"
77,[Updated: Here Are The Winners!] Mega-Holiday Giveaway #9 ...,"Also included are the Captivate Glide and the Exhibit II 4G, all courtesy of our friends at Samsung's Mobile US division. This contest is open to ...",Android Police,"Dec 23, 2011"
77,Verizon MiFi 4510L Mobile Hotspot Review,Where the Verizon 4G network did shine was when we hit land and this particular cruise left on a Saturday afternoon and by Monday we were ...,TMCnet.com (blog),"Dec 21, 2011"
77,LG's Optimus LTE Android Phone Goes On Sale In Japan,It's compatible to Docomo's 4G service Xi and follows the launch of the handset in Korea and North America. The Docomo version comes ...,TechCrunch,"Dec 15, 2011"
78,"KT launches 4G LTE network in South Korea, targets 4 million ...",Korean operator KT finally launched its first 4G telecom service today as it went live with an LTE service which had been delayed for a month.,The Next Web,"Jan 3, 2012"
78,MetroPCS' Samsung Galaxy Attain 4G hands-on,"Samsung launched a bevy of sets today, including the Samsung Galaxy Attain 4G which brings more LTE speed and, let's face it, pure cellular ...",Engadget,"Jan 9, 2012"
78,How to Turn Off 4G LTE Network Mode on the Galaxy Nexus and ...,"Who can resist browsing the Internet at lightning-fast speeds? Thanks to 4G LTE, you can download an app or a song within seconds. This excellent ...",Android Authority,"Dec 29, 2011"
78,"AT&T to sell Android tablet, 5 smartphones on 4G LTE","LAS VEGAS -- AT&T said it will unveil five Android smartphones and one tablet, the Pantech Element, on its 4G LTE network sometime early in ...",Computerworld,"Jan 9, 2012"
78,Verizon introduces two Jetpack 'global ready' 4G LTE mobile hotspots,"Verizon owns Engadget's parent company, Verizon Media. Rest assured, Verizon has no control over our coverage. Engadget remains ...",Engadget,"Jan 9, 2012"
78,Verizon blames 4G network outages on 'growing pains',"The carrier's statement, however, could not be more non-committal, as it blames the outages on the perils of building out its 4G LTE network.",BetaNews,"Dec 30, 2011"
78,MetroPCS expands LTE offerings with Samsung Galaxy Attain 4G ...,"Two new Android handsets will soon be destined for MetroPCS, as the company has today announced plans to offer both the Samsung Galaxy ...",The Verge,"Jan 9, 2012"
78,"Nokia Lumia 900 official: 4.3-inch ClearBlack AMOLED, 4G LTE ...",We're here at Nokia's CES 2012 press announcement and we've got the confirmation that everyone's been waiting for: the Nokia Lumia 900 is ...,Engadget,"Jan 9, 2012"
78,CradlePoint to Offer Integrated Business Continuity Network ...,CradlePoint has received LTE Certification from Verizon for CradlePoint's fully-integrated 4G LTE failover solutions for existing multi-WAN CPE ...,PR Newswire (press release),"Jan 4, 2012"
78,AT&T gets 11 new 4G LTE markets from NYC to San Francisco and ...,AT&T has recently announced the launch of 11 new 4G LTE markets bringing their total up to 26 available 4G LTE locations. While this isn't ...,Android Community,"Jan 5, 2012"
79,Verizon expands 4G LTE network in Jacksonville,"Verizon Wireless has activated nine new 4G LTE cell sites throughout Metro Jacksonville, further expanding its coverage area. The new cell ...",Jacksonville Business Journal,"Jan 24, 2012"
79,Is '5G' mobile broadband just around the corner? IMT-Advanced ...,"With Verizon, AT&T, and Sprint racing to bring 4G LTE services to customers (and T-Mobile having long marketed its hot-rodded HSPA+ as 4G ...",Digitaltrends.com,"Jan 19, 2012"
79,ZTE EuFi890 4G LTE mobile hotspot for Verizon hands-on,"We already showed you Novatel's new 4620L Jetpack mobile hotspot for Verizon, but the company also has the new ZTE Jetpack EuFi890 on ...",The Verge,"Jan 12, 2012"
79,How Verizon Prepares for the First 4G LTE Super Bowl in ...,"This is the first 4G LTE Super Bowl, which means that Lucas Oil Stadium and downtown Indianapolis is packed to the rafters with the latest 4G ...",Gotta Be Mobile,"Jan 19, 2012"
79,LG Spectrum 4G LTE hits Verizon today for $199,LG is back with another 4G LTE phone for Verizon Wireless with their new LG Spectrum. This phone is basically the follow up to the mildly ...,Android Community,"Jan 19, 2012"
79,"iPad 3 in Production; Features Retina Display, Quad-Core ...",2012 has kicked off and as we saw towards the end of 2011 rumors began to surround Apple's instincts of releasing an iPad 2S and iPad 3.,WCCFtech (blog),"Jan 13, 2012"
79,AT&T Samsung Galaxy Note 4G LTE in white Hands-on,The AT&T Galaxy Note will be rocking their 4G LTE and come with a 1280 x 800 resolution 5.3″ Super AMOLED HD display. A 1.5 GHz ...,Android Community,"Jan 16, 2012"
79,"Sprint is done with WiMAX phones, seeing little enthusiasm for ...","Sprint was the only major US carrier to fully invest itself into WiMAX as its 4G mobile broadband strategy, but it has recently decided to switch ...",The Verge,"Jan 14, 2012"
79,Why You Shouldn't Buy a 3G PS Vita,"What's more, mobile hotspots are identified as standard Wi-Fi networks by the PS Vita, so even if you're using a 3G or 4G connection you will ...",IGN,"Jan 23, 2012"
79,"LG Spectrum, BlackBerry Curve 9370 available now on Verizon","These two Big Red bedfellows couldn't be further apart on the smartphone range. LG's 4G-capable Spectrum (a Nitro HD in smooth, plastic ...",Engadget,"Jan 19, 2012"
80,US Cellular intros first LTE devices: the Samsung Galaxy Tab 10.1 ...,"The carrier finally answered the mystery question: the first tablet, the Samsung Galaxy Tab 10.1 4G, will be the inaugural device and is ...",Engadget,"Feb 1, 2012"
80,Motorola Droid Razr Maxx Review: 4G LTE With Solid Battery Life ...,"4G LTE is amazing. If you haven't tried it, you should (seriously) run down to a Verizon and do a Google search or load an app on to one of the ...",TechCrunch,"Jan 28, 2012"
80,"T-Mobile setting 4G phones, tablets free for Valentine's Day","T-Mobile today unveiled a new promotion for this coming Saturday, February 11, which will see all of their 4G smartphone and select tablets ...",AndroidGuys,"Feb 7, 2012"
80,Clearwire unveils $99 Clear Hub Express and $129 Clear Spot ...,"Those are identical specs to last year's model, the Clear Spot 4G Apollo, albeit sans-screen and in a thinner package. They're available today ...",Engadget,"Jan 30, 2012"
80,AT&T and Samsung finally upgrade the Infuse 4G to Android 2.3,"Lately, we've heard about a number of Android devices receiving the coveted upgrade to Ice Cream Sandwich, but we should take a moment to ...",The Verge,"Feb 1, 2012"
80,How to Upgrade HTC Evo 4G to Android 4.0.3 ICS Firmware,"It was only a matter of time before Ice Cream Sandwich came to the HTC Evo 4G. Users of this HTC device can now enjoy a taste of Ice Cream Sandwich, thanks ...",Android Authority,"Jan 27, 2012"
80,Motorola Xyboard 10.1 Review,"“If you want a solid Android tablet that competes with the iPad on weight and thickness, plus 4G LTE connectivity, the Motorola Xyboard 10.1 is ...",Digitaltrends.com,"Feb 7, 2012"
80,Verizon Motorola Droid 4 available Feb. 10 for $199 on contract,"Introduced at this year's Consumer Electronics Show (CES), the DROID 4 is the thinnest and most powerful 4G QWERTY smartphone ...",Android Central,"Feb 7, 2012"
80,How to Upgrade HTC Evo Shift 4G to Android 4.0.3 ICS Firmware,"With Ice Cream Sandwich raining from the sky, even the HTC Evo Shift 4G gets its own dose. The wait is over, now that an all-new ROM called Speedy ICS 4.0.3 ...",Android Authority,"Jan 29, 2012"
80,Corning Hopes For Another Viral Hit With Sequel To Its 'A Day Made ...,"A 160-year-old glass company. A six-minute video produced for an annual investor meeting. It was an unlikely recipe for a viral YouTube hit, ...",Forbes,"Feb 3, 2012"
81,SoftBank launching 110Mbps AXGP 4G network in Japan this week,"SoftBank, Japan's third-largest carrier and primary provider of the iPhone, is to flip the public switch on its 4G network this Friday after testing ...",The Verge,"Feb 20, 2012"
81,"AT&T, Verizon and T-Mobile all claim to offer nation's 'largest 4G ...","AT&T Mobility (NYSE:T) launched a new battle in the ""4G"" marketing wars in the United States with the claim that it now has the nation's largest ...",FierceWireless,"Feb 21, 2012"
81,"Why LTE sucks (your battery, that is)","Verizon Wireless(s vz)(s vod) and MetroPCS(s pcs) 4G phones aren't just maintaining two LTE links, they're running an additional radio to boot.",GigaOm,"Feb 17, 2012"
81,AT&T 4G LTE: rolling out a faster network,AT&T is rapidly moving forward with its new LTE network as it attempts to catch up with rival Verizon. The carrier has pegged the end of 2013 as ...,The Verge,"Feb 16, 2012"
81,"H2O Bolt promises unlimited 4G internet for $50, pretends it's never ...","It's not everyday that an MVNO decides to offer up unlimited data courtesy of Clearwire's WiMAX network, but H2O's latest entrant known as Bolt ...",Engadget,"Feb 14, 2012"
81,SNL on Verizon's 4G marketing: “It's an old person's nightmare”,"Last night the sketch comedy show aired a segment that ripped apart Verizon's 4G LTE marketing confusion, bringing to light the biggest ...",VentureBeat,"Feb 12, 2012"
81,Apple iPad 3 will have 4G LTE compatibility,"We're still not sure whether or not the next version of Apple's iPhone will be the one to plunge into LTE territory (signs are pointing to yes), but it ...",SlashGear,"Feb 13, 2012"
81,"Telus flipping switch on LTE, network goes live February 10th","Though it's certainly taken the longer road, its 4G waves are hitting several more markets on launch day in comparison to Rogers' solo-city ...",Engadget,"Feb 9, 2012"
81,"T-Mobile Offering 4G Phones, Tablets for Free on Saturday","In an effort to promote its 4G line, T-Mobile has announced that all of its 4G phones (as well as a selection of its 4G tablets) will be available for ...",Tom's Guide,"Feb 9, 2012"
81,"HealthSpot adds Sprint 4G, e-stethoscope to kiosks",Patients using the kiosk can visit with doctors in real-time via high-definition videoconferencing running over Sprint's 4G network. The kiosks ...,mobihealthnews,"Feb 20, 2012"
82,Verizon HomeFusion residential 4G LTE to launch this month,"It took a little longer than we were promised, but Verizon has finally unveiled details of its 4G LTE service designed for residential use.",The Verge,"Mar 6, 2012"
82,T-Mobile USA: 'Our 4G network will be compatible with a broader ...,"Chief Executive Officer and President Philipp Humm stressed he wants his company known for “4G services, 4G devices and a great 4G ...",9 to 5 Mac,"Feb 23, 2012"
82,"Orange and T-Mobile UK to launch LTE in 2012, pending regulatory ...","Everything Everywhere, the joint venture between Deutsche Telekom and France Telecom, has announced it plans to launch 4G networks on ...",The Verge,"Feb 23, 2012"
82,"Motorola Droid 4 Review: 4G LTE, Keyboard, Dual-Core Power","A serviceable device, and one which is the only Verizon option now for a keyboard smartphone with 4G LTE. But discriminating users will want ...",Brighthand,"Mar 6, 2012"
82,Verizon 4G MiFi Obliterates Hotel WiFi,"On day two of my 14 day visit to Miami Beach, I realized that the hotel WiFi at the W Hotel was not going to work for me. Once again I was at a ...",Business Insider,"Feb 27, 2012"
82,Interview: Clearwire CEO Sees 4G Opportunities Where Rival ...,"With rival LightSquared running into interference, Clearwire sees an even bigger opportunity for itself to offer a 4G network to others.",All Things Digital,"Feb 28, 2012"
82,AT&T's Reveals New Rules for Throttling Old Unlimited Data Plans,AT&T's laying down the line and it goes like this: 3GB for HSPA+ and 5GB for 4G LTE. Unlimited data plan users who use more than those ...,NBC Bay Area,"Mar 1, 2012"
82,[Rumor] Sprint Adds Los Angeles To List Of Planned Network Vision ...,"... it seems the list keeps growing longer, which is exciting news for customers looking forward to utilizing the power of Sprint's 4G LTE network.",Android Police,"Feb 28, 2012"
82,Verizon Samsung Galaxy Tab 7.7 LTE launches March 1,"Verizon has confirmed pricing and availability for the Samsung Galaxy Tab 7.7 LTE, which will hit the carrier's 4G network on March 1. Fronted ...",SlashGear,"Feb 28, 2012"
82,"iPad 3 To Be Available In WiFi, 3G And 4G Models?","In just under a week Apple will unveil its third generation tablet, the iPad 3, or iPad HD, and the device is rumored to come with a higher ...",Geeky gadgets,"Mar 1, 2012"
85,Think 4G is 10 times faster? Think again,"We've all heard the commercials and seen the ads. The major cellular carriers are rolling out their shiny new 4G networks, and they're ...",GigaOM,"Apr 8, 2012"
85,Inside the new iPad's 4G LTE mobile data: AT&T vs Verizon,"Apple's newest iPad sports very fast 4G LTE data service, available on either AT&T or Verizon Wireless in the US. Here's how the two carriers ...",Apple Insider,"Apr 13, 2012"
